Date,FIPS,MMWR_week,Recip_County,Recip_State,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Series_Complete_5to17,Series_Complete_5to17Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Booster_Doses,Booster_Doses_Vax_Pct,Booster_Doses_5Plus,Booster_Doses_5Plus_Vax_Pct,Booster_Doses_12Plus,Booster_Doses_12Plus_Vax_Pct,Booster_Doses_18Plus,Booster_Doses_18Plus_Vax_Pct,Booster_Doses_50Plus,Booster_Doses_50Plus_Vax_Pct,Booster_Doses_65Plus,Booster_Doses_65Plus_Vax_Pct,Second_Booster_50Plus,Second_Booster_50Plus_Vax_Pct,Second_Booster_65Plus,Second_Booster_65Plus_Vax_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_5PlusPop_Pct_SVI,Series_Complete_5to17Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI,Metro_status,Series_Complete_Pop_Pct_UR_Equity,Series_Complete_5PlusPop_Pct_UR_Equity,Series_Complete_5to17Pop_Pct_UR_Equity,Series_Complete_12PlusPop_Pct_UR_Equity,Series_Complete_18PlusPop_Pct_UR_Equity,Series_Complete_65PlusPop_Pct_UR_Equity,Booster_Doses_Vax_Pct_SVI,Booster_Doses_12PlusVax_Pct_SVI,Booster_Doses_18PlusVax_Pct_SVI,Booster_Doses_65PlusVax_Pct_SVI,Booster_Doses_Vax_Pct_UR_Equity,Booster_Doses_12PlusVax_Pct_UR_Equity,Booster_Doses_18PlusVax_Pct_UR_Equity,Booster_Doses_65PlusVax_Pct_UR_Equity,Census2019,Census2019_5PlusPop,Census2019_5to17Pop,Census2019_12PlusPop,Census2019_18PlusPop,Census2019_65PlusPop
11/30/2022,09009,48,New Haven County,CT,98.2,867553,95,861896,95,827699,95,768200,95,197820,95,697223,81.6,694227,85.6,77028,60.5,666236,89.3,617199,90.3,155946,95,377487,54.1,377484,54.4,372525,55.9,355145,57.5,219400,67.8,114791,73.6,114160,52,71830,62.6,C,12,12,12,12,12,12,Metro,4,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
11/23/2022,09009,47,New Haven County,CT,98.2,866579,95,860952,95,826793,95,767340,95,197560,95,696763,81.5,693810,85.6,76970,60.4,665851,89.3,616840,90.2,155857,95,376878,54.1,376875,54.3,371994,55.9,354682,57.5,219158,67.7,114659,73.6,113029,51.6,71293,62.2,C,12,12,12,12,12,12,Metro,4,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
11/16/2022,09009,46,New Haven County,CT,98.2,864245,95,858691,95,824647,95,765284,95,196787,95,695756,81.4,692913,85.4,76854,60.3,665031,89.2,616059,90.1,155626,95,375674,54,375671,54.2,370967,55.8,353764,57.4,218611,67.6,114359,73.5,110614,50.6,70119,61.3,C,12,12,12,12,12,12,Metro,4,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
11/09/2022,09009,45,New Haven County,CT,98.2,862351,95,856897,95,822971,95,763703,95,196316,95,694697,81.3,691971,85.3,76767,60.2,664146,89,615204,90,155353,95,374384,53.9,374381,54.1,369909,55.7,352839,57.4,218040,67.6,114039,73.4,107749,49.4,68566,60.1,C,12,12,12,12,12,12,Metro,4,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
11/02/2022,09009,44,New Haven County,CT,98.2,857606,95,852259,95,818464,95,759313,95,193968,95,693515,81.1,690908,85.2,76652,60.2,663154,88.9,614256,89.9,155002,95,372776,53.8,372773,54,368523,55.6,351589,57.2,217204,67.4,113520,73.2,104401,48.1,66786,58.8,C,12,12,12,12,12,12,Metro,4,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
10/26/2022,09009,43,New Haven County,CT,98.2,855454,95,850198,95,816524,95,757436,95,193357,95,692265,81,689768,85.1,76549,60.1,662076,88.8,613219,89.7,154567,95,371195,53.6,371192,53.8,367122,55.5,350295,57.1,216293,67.3,112938,73.1,100511,46.5,64749,57.3,C,12,12,12,12,12,12,Metro,4,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
10/19/2022,09009,42,New Haven County,CT,98.2,852658,95,847508,95,813974,95,754988,95,192333,95,690964,80.8,688584,84.9,76409,60,660967,88.6,612175,89.6,154163,95,369707,53.5,369704,53.7,365783,55.3,349109,57,215506,67.2,112465,73,96722,44.9,62743,55.8,C,12,12,12,12,12,12,Metro,4,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
10/12/2022,09009,41,New Haven County,CT,98.2,847862,95,843028,95,809656,95,750827,95,190674,95,688254,80.5,686175,84.6,76199,59.8,658685,88.3,609976,89.2,153299,95,366570,53.3,366568,53.4,362771,55.1,346353,56.8,213642,66.8,111309,72.6,88086,41.2,57967,52.1,C,12,12,12,12,12,12,Metro,4,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
10/05/2022,09009,40,New Haven County,CT,98.2,846654,95,841824,95,808465,95,749672,95,190082,95,687778,80.5,685700,84.6,76184,59.8,658213,88.3,609516,89.2,153061,95,366251,53.3,366249,53.4,362453,55.1,346037,56.8,213367,66.8,111103,72.6,87981,41.2,57889,52.1,C,12,12,12,12,12,12,Metro,4,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
09/28/2022,09009,39,New Haven County,CT,98.2,844131,95,839430,95,806147,95,747459,95,189246,95,686221,80.3,684294,84.4,76067,59.7,656863,88.1,608227,89,152531,95,364682,53.1,364680,53.3,360952,55,344641,56.7,212402,66.7,110479,72.4,84699,39.9,56076,50.8,C,12,12,12,12,12,12,Metro,4,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
09/21/2022,09009,38,New Haven County,CT,98.3,842161,95,837637,95,804424,95,745829,95,188698,95,684770,80.1,683088,84.2,75934,59.6,655732,87.9,607154,88.8,152074,95,363369,53.1,363367,53.2,359738,54.9,343546,56.6,211665,66.6,110013,72.3,81944,38.7,54540,49.6,C,12,12,12,12,12,12,Metro,4,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
09/14/2022,09009,37,New Haven County,CT,98.3,840067,95,835695,95,802571,95,744102,95,188161,95,683344,79.9,681816,84.1,75781,59.5,654550,87.8,606035,88.7,151616,95,362032,53,362030,53.1,358481,54.8,342401,56.5,210874,66.5,109518,72.2,79472,37.7,53194,48.6,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
09/07/2022,09009,36,New Haven County,CT,98.3,838724,95,834489,95,801457,95,743053,95,187850,95,682431,79.8,681036,84,75652,59.4,653864,87.7,605384,88.6,151433,95,361265,52.9,361263,53,357794,54.7,341769,56.5,210504,66.4,109276,72.2,78341,37.2,52572,48.1,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
08/31/2022,09009,35,New Haven County,CT,98.3,838152,95,834067,95,801125,95,742773,95,187784,95,682105,79.8,680788,83.9,75560,59.3,653674,87.6,605228,88.5,151377,95,360963,52.9,360961,53,357573,54.7,341589,56.4,210418,66.4,109240,72.2,78087,37.1,52424,48,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
08/24/2022,09009,34,New Haven County,CT,98.3,836957,95,833173,95,800430,95,742189,95,187676,95,681460,79.7,680303,83.9,75390,59.2,653309,87.6,604913,88.5,151312,95,359992,52.8,359990,52.9,356901,54.6,341081,56.4,210225,66.4,109161,72.1,77344,36.8,52012,47.6,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
08/17/2022,09009,33,New Haven County,CT,98.3,835949,95,832388,95,799817,95,741668,95,187556,95,680816,79.7,679825,83.8,75214,59,652946,87.5,604611,88.5,151245,95,359107,52.7,359105,52.8,356241,54.6,340593,56.3,210018,66.4,109078,72.1,76472,36.4,51579,47.3,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
08/10/2022,09009,32,New Haven County,CT,98.3,834830,95,831494,95,799117,95,741057,95,187382,95,680057,79.6,679304,83.8,75043,58.9,652544,87.5,604261,88.4,151129,95,358189,52.7,358187,52.7,355528,54.5,340047,56.3,209801,66.3,108968,72.1,75503,36,51067,46.9,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
08/03/2022,09009,31,New Haven County,CT,98.3,833776,95,830702,95,798488,95,740521,95,187238,95,679221,79.5,678710,83.7,74865,58.8,652061,87.4,603845,88.3,151015,95,357260,52.6,357258,52.6,354755,54.4,339443,56.2,209553,66.3,108856,72.1,74287,35.5,50344,46.2,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
07/27/2022,09009,30,New Haven County,CT,98.3,832584,95,829823,95,797763,95,739873,95,187022,95,678520,79.4,678179,83.6,74705,58.6,651633,87.4,603474,88.3,150823,95,356286,52.5,356284,52.5,353955,54.3,338764,56.1,209196,66.2,108675,72.1,72309,34.6,49233,45.3,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
07/20/2022,09009,29,New Haven County,CT,98.3,830999,95,828604,95,796676,95,738856,95,186637,95,677453,79.3,677360,83.5,74563,58.5,650904,87.3,602797,88.2,150532,95,355170,52.4,355168,52.4,353051,54.2,338008,56.1,208801,66.2,108493,72.1,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
07/13/2022,09009,28,New Haven County,CT,98.3,829338,95,827455,95,795697,95,737956,95,186335,95,676662,79.2,676571,83.4,74422,58.4,650202,87.2,602149,88.1,150273,95,353890,52.3,353888,52.3,351978,54.1,337103,56,208292,66.1,108225,72,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
07/06/2022,09009,27,New Haven County,CT,98.3,827902,95,826494,95,794898,95,737289,95,186119,95,676041,79.1,675950,83.4,74293,58.3,649657,87.1,601657,88,150121,95,352817,52.2,352815,52.2,351102,54,336393,55.9,207933,66.1,108054,72,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
06/29/2022,09009,26,New Haven County,CT,98.3,826725,95,825763,95,794290,95,736776,95,185979,95,675478,79,675387,83.3,74148,58.2,649185,87,601239,88,149963,95,351817,52.1,,,350286,54,335738,55.8,207611,66,107876,71.9,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
06/22/2022,09009,25,New Haven County,CT,98.3,825123,95,824795,95,793460,95,736056,95,185777,95,674822,78.9,674732,83.2,73966,58,648641,87,600766,87.9,149775,95,350411,51.9,,,349129,53.8,334794,55.7,207234,66,107681,71.9,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
06/16/2022,09009,24,New Haven County,CT,98.3,824242,95,823915,95,792688,95,735400,95,185599,95,674123,78.9,674033,83.1,73804,57.9,648036,86.9,600229,87.8,149591,95,349318,51.8,,,348269,53.7,334121,55.7,206921,66,107523,71.9,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
06/15/2022,09009,24,New Haven County,CT,98.3,824045,95,823719,95,792511,95,735235,95,185547,95,673961,78.8,673871,83.1,73765,57.9,647900,86.9,600106,87.8,149550,95,348982,51.8,,,347979,53.7,333872,55.6,206795,65.9,107459,71.9,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
06/14/2022,09009,24,New Haven County,CT,98.3,823993,95,823667,95,792470,95,735201,95,185535,95,673924,78.8,673834,83.1,73754,57.9,647870,86.9,600080,87.8,149543,95,348906,51.8,,,347916,53.7,333818,55.6,206760,65.9,107444,71.8,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
06/13/2022,09009,24,New Haven County,CT,98.3,823891,95,823565,95,792372,95,735107,95,185501,95,673842,78.8,673752,83.1,73740,57.9,647794,86.9,600012,87.8,149518,95,348873,51.8,,,347886,53.7,333794,55.6,206745,65.9,107437,71.9,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
06/12/2022,09009,24,New Haven County,CT,98.3,823761,95,823435,95,792251,95,734996,95,185453,95,673764,78.8,673674,83.1,73724,57.9,647723,86.8,599950,87.8,149495,95,348693,51.8,,,347737,53.7,333666,55.6,206669,65.9,107394,71.8,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
06/11/2022,09009,23,New Haven County,CT,98.3,823617,95,823291,95,792132,95,734887,95,185412,95,673664,78.8,673574,83.1,73694,57.8,647640,86.8,599880,87.8,149461,95,348527,51.7,,,347626,53.7,333571,55.6,206609,65.9,107363,71.8,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
06/10/2022,09009,23,New Haven County,CT,98.3,823453,95,823128,95,791984,95,734750,95,185333,95,673541,78.8,673451,83,73667,57.8,647538,86.8,599784,87.7,149404,95,348394,51.7,,,347515,53.7,333481,55.6,206564,65.9,107345,71.8,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
06/09/2022,09009,23,New Haven County,CT,98.3,823215,95,822891,95,791773,95,734553,95,185253,95,673320,78.8,673230,83,73640,57.8,647338,86.8,599590,87.7,149320,95,348197,51.7,,,347354,53.7,333340,55.6,206491,65.9,107310,71.9,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
06/08/2022,09009,23,New Haven County,CT,98.3,823108,95,822785,95,791684,95,734476,95,185234,95,673217,78.8,673127,83,73613,57.8,647252,86.8,599514,87.7,149299,95,347954,51.7,,,347219,53.6,333217,55.6,206431,65.9,107278,71.9,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
06/07/2022,09009,23,New Haven County,CT,98.3,823000,95,822677,95,791590,95,734383,95,185214,95,673119,78.7,673029,83,73594,57.8,647169,86.8,599435,87.7,149282,95,347767,51.7,,,347053,53.6,333079,55.6,206359,65.9,107234,71.8,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
06/06/2022,09009,23,New Haven County,CT,98.3,822907,95,822584,95,791502,95,734303,95,185182,95,673041,78.7,672951,83,73585,57.7,647097,86.8,599366,87.7,149244,95,347670,51.7,,,346984,53.6,333023,55.6,206331,65.9,107223,71.8,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
06/05/2022,09009,23,New Haven County,CT,98.3,822696,95,822373,95,791324,95,734137,95,185111,95,672909,78.7,672819,83,73559,57.7,646980,86.7,599260,87.7,149189,95,347462,51.6,,,346833,53.6,332900,55.6,206276,65.9,107199,71.9,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
06/04/2022,09009,22,New Haven County,CT,98.3,822524,95,822201,95,791178,95,734008,95,185070,95,672781,78.7,672691,82.9,73527,57.7,646875,86.7,599164,87.7,149159,95,347176,51.6,,,346619,53.6,332713,55.5,206169,65.9,107157,71.8,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
06/03/2022,09009,22,New Haven County,CT,98.3,822289,95,821966,95,790964,95,733806,95,184980,95,672583,78.7,672493,82.9,73486,57.7,646707,86.7,599007,87.6,149077,95,346954,51.6,,,346430,53.6,332543,55.5,206079,65.9,107109,71.8,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
06/02/2022,09009,22,New Haven County,CT,98.3,822110,95,821787,95,790803,95,733661,95,184926,95,672429,78.7,672339,82.9,73454,57.6,646573,86.7,598885,87.6,149027,95,346598,51.5,,,346145,53.5,332290,55.5,205900,65.8,106971,71.8,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
06/01/2022,09009,22,New Haven County,CT,98.3,821988,95,821665,95,790690,95,733558,95,184877,95,672314,78.7,672224,82.9,73434,57.6,646472,86.7,598790,87.6,148979,95,346479,51.5,,,346030,53.5,332183,55.5,205829,65.8,106931,71.8,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
05/31/2022,09009,22,New Haven County,CT,98.3,821908,95,821585,95,790617,95,733492,95,184853,95,672286,78.7,672196,82.9,73425,57.6,646450,86.7,598771,87.6,148972,95,346386,51.5,,,345963,53.5,332129,55.5,205798,65.8,106917,71.8,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
05/30/2022,09009,22,New Haven County,CT,98.3,821783,95,821460,95,790507,95,733395,95,184820,95,672203,78.6,672113,82.9,73393,57.6,646387,86.7,598720,87.6,148952,95,346253,51.5,,,345872,53.5,332056,55.5,205767,65.8,106907,71.8,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
05/29/2022,09009,22,New Haven County,CT,98.3,821610,95,821287,95,790359,95,733267,95,184770,95,672084,78.6,671994,82.9,73360,57.6,646292,86.7,598634,87.6,148915,95,346031,51.5,,,345720,53.5,331929,55.4,205697,65.8,106873,71.8,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
05/28/2022,09009,21,New Haven County,CT,98.3,821364,95,821041,95,790144,95,733069,95,184686,95,671899,78.6,671809,82.8,73331,57.5,646129,86.6,598478,87.6,148839,95,345804,51.5,,,345525,53.5,331757,55.4,205593,65.8,106817,71.8,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
05/27/2022,09009,21,New Haven County,CT,98.3,821125,95,820802,95,789929,95,732867,95,184595,95,671719,78.6,671629,82.8,73306,57.5,645966,86.6,598323,87.5,148766,95,345576,51.4,,,345352,53.5,331603,55.4,205506,65.8,106772,71.8,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
05/26/2022,09009,21,New Haven County,CT,98.3,820895,95,820572,95,789712,95,732658,95,184513,95,671528,78.6,671438,82.8,73280,57.5,645792,86.6,598158,87.5,148702,95,345265,51.4,,,345091,53.4,331369,55.4,205375,65.8,106701,71.8,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
05/25/2022,09009,21,New Haven County,CT,98.3,820512,95,820190,95,789369,95,732337,95,184390,95,671098,78.5,671008,82.7,73240,57.5,645380,86.5,597768,87.5,148521,95,344893,51.4,,,344746,53.4,331058,55.4,205190,65.8,106593,71.8,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
05/24/2022,09009,21,New Haven County,CT,98.3,820396,95,820076,95,789279,95,732260,95,184366,95,671006,78.5,670916,82.7,73216,57.5,645303,86.5,597700,87.4,148487,95,344702,51.4,,,344593,53.4,330932,55.4,205123,65.7,106562,71.8,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
05/23/2022,09009,21,New Haven County,CT,98.3,820182,95,819862,95,789081,95,732073,95,184313,95,670886,78.5,670796,82.7,73206,57.5,645193,86.5,597590,87.4,148437,95,344555,51.4,,,344479,53.4,330834,55.4,205063,65.7,106530,71.8,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
05/22/2022,09009,21,New Haven County,CT,98.3,819946,95,819626,95,788875,95,731883,95,184232,95,670708,78.5,670618,82.7,73177,57.4,645037,86.5,597441,87.4,148361,95,344311,51.3,,,344265,53.4,330660,55.3,204968,65.7,106484,71.8,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
05/21/2022,09009,20,New Haven County,CT,98.3,819618,95,819298,95,788576,95,731610,95,184130,95,670414,78.4,670324,82.7,73151,57.4,644764,86.4,597173,87.4,148223,95,344048,51.3,,,344006,53.4,330435,55.3,204834,65.7,106414,71.8,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
05/20/2022,09009,20,New Haven County,CT,98.3,819421,95,819101,95,788395,95,731449,95,184067,95,670269,78.4,670179,82.6,73128,57.4,644634,86.4,597051,87.3,148149,95,343839,51.3,,,343797,53.3,330245,55.3,204726,65.7,106340,71.8,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
05/19/2022,09009,20,New Haven County,CT,98.3,819162,95,818842,95,788157,95,731218,95,183970,95,670059,78.4,669969,82.6,73098,57.4,644444,86.4,596871,87.3,148051,95,343605,51.3,,,343565,53.3,330034,55.3,204603,65.7,106279,71.8,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
05/18/2022,09009,20,New Haven County,CT,98.3,818914,95,818594,95,787924,95,730998,95,183868,95,669857,78.4,669767,82.6,73076,57.3,644252,86.4,596691,87.3,147952,95,343423,51.3,,,343383,53.3,329868,55.3,204523,65.7,106235,71.8,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
05/17/2022,09009,20,New Haven County,CT,98.3,818728,95,818408,95,787749,95,730833,95,183787,95,669693,78.3,669603,82.6,73057,57.3,644098,86.4,596546,87.3,147864,95,343242,51.3,,,343202,53.3,329710,55.3,204432,65.7,106192,71.8,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
05/16/2022,09009,20,New Haven County,CT,98.3,818591,95,818271,95,787625,95,730718,95,183738,95,669579,78.3,669489,82.6,73043,57.3,643994,86.3,596446,87.3,147822,95,343089,51.2,,,343049,53.3,329574,55.3,204353,65.7,106151,71.8,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
05/15/2022,09009,20,New Haven County,CT,98.3,818323,95,818003,95,787370,95,730481,95,183645,95,669280,78.3,669190,82.5,73003,57.3,643711,86.3,596187,87.2,147683,95,342897,51.2,,,342857,53.3,329421,55.3,204266,65.7,106106,71.8,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
05/14/2022,09009,19,New Haven County,CT,98.3,818121,95,817801,95,787185,95,730312,95,183576,95,669110,78.3,669020,82.5,72957,57.3,643569,86.3,596063,87.2,147625,95,342675,51.2,,,342635,53.2,329219,55.2,204161,65.7,106059,71.8,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
05/13/2022,09009,19,New Haven County,CT,98.3,817789,95,817469,95,786870,95,730019,95,183415,95,668798,78.2,668708,82.5,72912,57.2,643280,86.2,595796,87.2,147451,95,342457,51.2,,,342417,53.2,329024,55.2,204045,65.7,105998,71.9,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
05/12/2022,09009,19,New Haven County,CT,98.3,817622,95,817302,95,786714,95,729874,95,183359,95,668644,78.2,668554,82.4,72890,57.2,643137,86.2,595664,87.1,147382,95,342257,51.2,,,342217,53.2,328836,55.2,203930,65.7,105934,71.9,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
05/11/2022,09009,19,New Haven County,CT,98.3,817288,95,816968,95,786398,95,729568,95,183244,95,668360,78.2,668270,82.4,72865,57.2,642871,86.2,595405,87.1,147250,95,342020,51.2,,,341980,53.2,328614,55.2,203771,65.7,105852,71.9,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
05/10/2022,09009,19,New Haven County,CT,98.3,817086,95,816766,95,786206,95,729387,95,183147,95,668182,78.2,668092,82.4,72843,57.2,642706,86.2,595249,87.1,147160,95,341851,51.2,,,341811,53.2,328464,55.2,203682,65.7,105802,71.9,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
05/09/2022,09009,19,New Haven County,CT,98.3,816936,95,816616,95,786065,95,729256,95,183091,95,668056,78.2,667966,82.4,72827,57.2,642591,86.2,595139,87.1,147107,95,341731,51.2,,,341692,53.2,328365,55.2,203623,65.7,105774,71.9,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
05/08/2022,09009,19,New Haven County,CT,98.3,816664,95,816344,95,785815,95,729023,95,182978,95,667825,78.1,667735,82.3,72807,57.1,642372,86.1,594928,87,146999,95,341548,51.1,,,341509,53.2,328208,55.2,203544,65.7,105742,71.9,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
