State_Tribe_Territory,County_Name,FIPS_State,FIPS_County,date,order_code,Face_Masks_Required_in_Public,Source_of_Action,URL,Citation
CT,New Haven County,9,9,3/20/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,3/21/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,3/22/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,3/23/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,3/24/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,3/25/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,3/26/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,3/27/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,3/28/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,3/29/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,3/30/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,3/31/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,4/1/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,4/2/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,4/3/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,4/4/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,4/5/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,4/6/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,4/7/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,4/8/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,4/9/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,4/10/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,4/11/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,4/12/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,4/13/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,4/14/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,4/15/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,4/16/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,4/17/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,4/18/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,4/19/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-11.pdf,"Conn. Exec. Order No. 11 (Apr. 19, 2021)"
CT,New Haven County,9,9,4/20/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-11.pdf,"Conn. Exec. Order No. 11 (Apr. 19, 2021)"
CT,New Haven County,9,9,4/21/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-11.pdf,"Conn. Exec. Order No. 11 (Apr. 19, 2021)"
CT,New Haven County,9,9,4/22/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-11.pdf,"Conn. Exec. Order No. 11 (Apr. 19, 2021)"
CT,New Haven County,9,9,4/23/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-11.pdf,"Conn. Exec. Order No. 11 (Apr. 19, 2021)"
CT,New Haven County,9,9,4/24/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-11.pdf,"Conn. Exec. Order No. 11 (Apr. 19, 2021)"
CT,New Haven County,9,9,4/25/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-11.pdf,"Conn. Exec. Order No. 11 (Apr. 19, 2021)"
CT,New Haven County,9,9,4/26/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-11.pdf,"Conn. Exec. Order No. 11 (Apr. 19, 2021)"
CT,New Haven County,9,9,4/27/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-11.pdf,"Conn. Exec. Order No. 11 (Apr. 19, 2021)"
CT,New Haven County,9,9,4/28/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-11.pdf,"Conn. Exec. Order No. 11 (Apr. 19, 2021)"
CT,New Haven County,9,9,4/29/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-11.pdf,"Conn. Exec. Order No. 11 (Apr. 19, 2021)"
CT,New Haven County,9,9,4/30/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-11.pdf,"Conn. Exec. Order No. 11 (Apr. 19, 2021)"
CT,New Haven County,9,9,5/1/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-11.pdf,"Conn. Exec. Order No. 11 (Apr. 19, 2021)"
CT,New Haven County,9,9,5/2/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-11.pdf,"Conn. Exec. Order No. 11 (Apr. 19, 2021)"
CT,New Haven County,9,9,5/3/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-11.pdf,"Conn. Exec. Order No. 11 (Apr. 19, 2021)"
CT,New Haven County,9,9,5/4/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-11.pdf,"Conn. Exec. Order No. 11 (Apr. 19, 2021)"
CT,New Haven County,9,9,5/5/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-11.pdf,"Conn. Exec. Order No. 11 (Apr. 19, 2021)"
CT,New Haven County,9,9,5/6/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-11.pdf,"Conn. Exec. Order No. 11 (Apr. 19, 2021)"
CT,New Haven County,9,9,5/7/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-11.pdf,"Conn. Exec. Order No. 11 (Apr. 19, 2021)"
CT,New Haven County,9,9,5/8/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-11.pdf,"Conn. Exec. Order No. 11 (Apr. 19, 2021)"
CT,New Haven County,9,9,5/9/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-11.pdf,"Conn. Exec. Order No. 11 (Apr. 19, 2021)"
CT,New Haven County,9,9,5/10/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-11.pdf,"Conn. Exec. Order No. 11 (Apr. 19, 2021)"
CT,New Haven County,9,9,5/11/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-11.pdf,"Conn. Exec. Order No. 11 (Apr. 19, 2021)"
CT,New Haven County,9,9,5/12/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-11.pdf,"Conn. Exec. Order No. 11 (Apr. 19, 2021)"
CT,New Haven County,9,9,5/13/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-11.pdf,"Conn. Exec. Order No. 11 (Apr. 19, 2021)"
CT,New Haven County,9,9,5/14/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-11.pdf,"Conn. Exec. Order No. 11 (Apr. 19, 2021)"
CT,New Haven County,9,9,5/15/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-11.pdf,"Conn. Exec. Order No. 11 (Apr. 19, 2021)"
CT,New Haven County,9,9,5/16/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-11.pdf,"Conn. Exec. Order No. 11 (Apr. 19, 2021)"
CT,New Haven County,9,9,5/17/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-11.pdf,"Conn. Exec. Order No. 11 (Apr. 19, 2021)"
CT,New Haven County,9,9,5/18/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12.pdf,"Conn. Exec. Order No. 12 (May 18, 2021)"
CT,New Haven County,9,9,5/19/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12.pdf,"Conn. Exec. Order No. 12 (May 18, 2021)"
CT,New Haven County,9,9,5/20/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,5/21/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,5/22/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,5/23/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,5/24/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,5/25/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,5/26/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,5/27/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,5/28/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,5/29/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,5/30/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,5/31/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,6/1/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,6/2/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,6/3/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,6/4/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,6/5/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,6/6/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,6/7/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,6/8/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,6/9/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,6/10/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,6/11/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,6/12/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,6/13/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,6/14/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,6/15/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,6/16/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,6/17/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,6/18/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,6/19/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,6/20/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,6/21/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,6/22/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,6/23/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,6/24/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,6/25/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,6/26/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,6/27/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,6/28/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,6/29/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,6/30/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,7/1/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,7/2/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,7/3/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,7/4/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,7/5/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,7/6/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,7/7/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,7/8/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,7/9/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,7/10/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,7/11/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,7/12/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
